127	2025-05-04 06:42:33	102	1	127	I	0
246	2025-05-04 07:51:42	102	1	246	I	0
484	2025-05-04 08:03:21	102	1	484	I	0
372	2025-05-04 15:05:07	102	1	372	I	0
88	2025-05-04 15:30:04	102	1	88	I	0
396	2025-05-04 15:30:22	102	1	396	I	0
505	2025-05-04 15:31:35	102	1	505	I	0
181	2025-05-04 15:38:30	102	1	181	I	0
127	2025-05-04 15:41:31	102	1	127	I	0
393	2025-05-04 15:57:22	102	1	393	I	0
484	2025-05-04 21:33:42	102	1	484	I	0
246	2025-05-04 21:33:46	102	1	246	I	0
505	2025-05-05 08:14:55	102	1	505	I	0
484	2025-05-05 08:16:43	102	1	484	I	0
198	2025-05-05 08:17:13	102	1	198	I	0
393	2025-05-05 08:21:41	102	1	393	I	0
181	2025-05-05 08:28:06	102	1	181	I	0
360	2025-05-05 08:28:39	102	1	360	I	0
158	2025-05-05 08:33:02	102	1	158	I	0
393	2025-05-05 17:19:49	102	1	393	I	0
360	2025-05-05 17:38:19	102	1	360	I	0
181	2025-05-05 17:40:31	102	1	181	I	0
505	2025-05-05 17:40:45	102	1	505	I	0
484	2025-05-05 17:42:33	102	1	484	I	0
158	2025-05-05 17:53:25	102	1	158	I	0
158	2025-05-06 08:05:25	102	1	158	I	0
198	2025-05-06 08:09:01	102	1	198	I	0
360	2025-05-06 08:18:58	102	1	360	I	0
484	2025-05-06 08:19:43	102	1	484	I	0
198	2025-05-06 12:32:34	102	1	198	I	0
393	2025-05-06 12:36:37	102	1	393	I	0
505	2025-05-06 12:48:58	102	1	505	I	0
360	2025-05-06 13:00:56	102	1	360	I	0
484	2025-05-06 13:02:07	102	1	484	I	0
158	2025-05-06 13:08:08	102	1	158	I	0
181	2025-05-06 13:11:28	102	1	181	I	0
181	2025-05-06 17:16:54	102	1	181	I	0
393	2025-05-06 17:17:36	102	1	393	I	0
505	2025-05-06 17:17:54	102	1	505	I	0
505	2025-05-07 08:05:52	102	1	505	I	0
309	2025-05-07 08:16:04	102	1	309	I	0
246	2025-05-07 08:17:09	102	1	246	I	0
198	2025-05-07 08:17:18	102	1	198	I	0
88	2025-05-07 08:22:17	102	1	88	I	0
484	2025-05-07 08:23:50	102	1	484	I	0
393	2025-05-07 08:24:09	102	1	393	I	0
181	2025-05-15 08:23:46	102	1	181	I	0
158	2025-05-15 08:25:33	102	1	158	I	0
198	2025-05-15 08:26:50	102	1	198	I	0
393	2025-05-15 08:27:24	102	1	393	I	0
396	2025-05-15 08:30:44	102	1	396	I	0
88	2025-05-15 08:31:57	102	1	88	I	0
360	2025-05-15 08:53:52	102	1	360	I	0
396	2025-05-15 17:05:03	102	1	396	I	0
360	2025-05-15 17:23:01	102	1	360	I	0
246	2025-05-15 17:31:14	102	1	246	I	0
198	2025-05-15 19:32:49	102	1	198	I	0
372	2025-05-15 19:34:13	102	1	372	I	0
158	2025-05-15 23:07:56	102	1	158	I	0
309	2025-05-15 23:31:09	102	1	309	I	0
88	2025-05-16 00:01:10	102	1	88	I	0
181	2025-05-16 00:02:32	102	1	181	I	0
505	2025-05-16 00:03:18	102	1	505	I	0
393	2025-05-16 00:03:27	102	1	393	I	0
246	2025-05-16 08:07:23	102	1	246	I	0
505	2025-05-16 08:16:10	102	1	505	I	0
372	2025-05-16 08:17:27	102	1	372	I	0
198	2025-05-16 08:19:54	102	1	198	I	0
396	2025-05-16 08:23:43	102	1	396	I	0
88	2025-05-16 08:24:04	102	1	88	I	0
360	2025-05-16 08:25:15	102	1	360	I	0
309	2025-05-16 08:26:09	102	1	309	I	0
127	2025-05-16 08:26:32	102	1	127	I	0
181	2025-05-16 08:28:21	102	1	181	I	0
393	2025-05-16 08:30:25	102	1	393	I	0
158	2025-05-16 08:43:31	102	1	158	I	0
360	2025-05-16 17:37:14	102	1	360	I	0
372	2025-05-16 17:47:22	102	1	372	I	0
158	2025-05-16 18:18:49	102	1	158	I	0
88	2025-05-17 00:00:05	102	1	88	I	0
181	2025-05-17 00:00:11	102	1	181	I	0
127	2025-05-17 00:01:04	102	1	127	I	0
246	2025-05-17 00:01:10	102	1	246	I	0
505	2025-05-17 00:01:17	102	1	505	I	0
393	2025-05-17 00:01:52	102	1	393	I	0
396	2025-05-17 00:02:01	102	1	396	I	0
309	2025-05-17 00:02:56	102	1	309	I	0
181	2025-05-17 07:44:51	102	1	181	I	0
372	2025-05-17 08:12:25	102	1	372	I	0
505	2025-05-17 08:17:59	102	1	505	I	0
198	2025-05-17 08:18:11	102	1	198	I	0
396	2025-05-17 08:18:28	102	1	396	I	0
88	2025-05-17 08:24:56	102	1	88	I	0
158	2025-05-17 08:29:11	102	1	158	I	0
127	2025-05-17 08:31:50	102	1	127	I	0
393	2025-05-17 08:34:24	102	1	393	I	0
309	2025-05-17 08:35:06	102	1	309	I	0
360	2025-05-17 08:41:02	102	1	360	I	0
88	2025-05-17 12:01:34	102	1	88	I	0
181	2025-05-17 12:31:19	102	1	181	I	0
127	2025-05-17 12:48:36	102	1	127	I	0
181	2025-05-01 00:01:08	102	1	181	I	0
158	2025-05-01 00:01:11	102	1	158	I	0
127	2025-05-01 00:01:21	102	1	127	I	0
396	2025-05-01 00:01:27	102	1	396	I	0
309	2025-05-01 00:05:08	102	1	309	I	0
246	2025-05-02 07:52:50	102	1	246	I	0
372	2025-05-02 08:03:27	102	1	372	I	0
484	2025-05-02 08:15:32	102	1	484	I	0
127	2025-05-02 08:22:03	102	1	127	I	0
158	2025-05-02 08:24:34	102	1	158	I	0
88	2025-05-02 08:26:21	102	1	88	I	0
396	2025-05-02 08:26:36	102	1	396	I	0
181	2025-05-02 08:30:44	102	1	181	I	0
127	2025-05-02 20:00:57	102	1	127	I	0
158	2025-05-02 20:06:51	102	1	158	I	0
88	2025-05-03 00:00:04	102	1	88	I	0
181	2025-05-03 00:00:09	102	1	181	I	0
372	2025-05-03 00:01:05	102	1	372	I	0
484	2025-05-03 00:02:15	102	1	484	I	0
246	2025-05-03 00:02:20	102	1	246	I	0
396	2025-05-03 00:03:32	102	1	396	I	0
372	2025-05-03 08:03:07	102	1	372	I	0
505	2025-05-03 08:08:20	102	1	505	I	0
158	2025-05-03 08:18:42	102	1	158	I	0
88	2025-05-03 08:23:43	102	1	88	I	0
181	2025-05-03 08:25:33	102	1	181	I	0
393	2025-05-03 08:27:15	102	1	393	I	0
198	2025-05-03 08:27:22	102	1	198	I	0
396	2025-05-03 08:31:34	102	1	396	I	0
484	2025-05-03 08:32:12	102	1	484	I	0
127	2025-05-03 08:33:20	102	1	127	I	0
360	2025-05-03 08:55:27	102	1	360	I	0
360	2025-05-03 13:20:13	102	1	360	I	0
396	2025-05-03 16:09:55	102	1	396	I	0
484	2025-05-03 17:45:49	102	1	484	I	0
372	2025-05-03 18:09:30	102	1	372	I	0
393	2025-05-03 18:51:01	102	1	393	I	0
88	2025-05-03 19:32:05	102	1	88	I	0
505	2025-05-03 20:31:57	102	1	505	I	0
127	2025-05-07 08:24:42	102	1	127	I	0
360	2025-05-07 08:26:04	102	1	360	I	0
181	2025-05-07 08:28:26	102	1	181	I	0
372	2025-05-07 08:43:30	102	1	372	I	0
198	2025-05-07 16:52:56	102	1	198	I	0
360	2025-05-07 17:27:38	102	1	360	I	0
393	2025-05-07 17:29:22	102	1	393	I	0
127	2025-05-07 20:29:37	102	1	127	I	0
372	2025-05-07 23:35:59	102	1	372	I	0
88	2025-05-08 00:00:16	102	1	88	I	0
181	2025-05-08 00:00:23	102	1	181	I	0
484	2025-05-08 00:01:05	102	1	484	I	0
246	2025-05-08 00:01:14	102	1	246	I	0
505	2025-05-08 00:01:36	102	1	505	I	0
309	2025-05-08 00:01:55	102	1	309	I	0
246	2025-05-08 07:44:29	102	1	246	I	0
198	2025-05-08 08:07:09	102	1	198	I	0
505	2025-05-08 08:17:38	102	1	505	I	0
88	2025-05-08 08:20:33	102	1	88	I	0
372	2025-05-08 08:21:13	102	1	372	I	0
309	2025-05-08 08:22:29	102	1	309	I	0
158	2025-05-08 08:22:59	102	1	158	I	0
127	2025-05-08 08:23:43	102	1	127	I	0
181	2025-05-08 08:23:48	102	1	181	I	0
393	2025-05-08 08:36:30	102	1	393	I	0
484	2025-05-08 08:44:52	102	1	484	I	0
198	2025-05-08 16:07:34	102	1	198	I	0
372	2025-05-08 16:24:42	102	1	372	I	0
393	2025-05-09 00:00:08	102	1	393	I	0
181	2025-05-09 00:00:17	102	1	181	I	0
88	2025-05-09 00:00:24	102	1	88	I	0
127	2025-05-09 00:00:29	102	1	127	I	0
505	2025-05-09 00:00:46	102	1	505	I	0
246	2025-05-09 00:00:56	102	1	246	I	0
484	2025-05-09 00:01:03	102	1	484	I	0
309	2025-05-09 00:02:03	102	1	309	I	0
158	2025-05-09 00:03:14	102	1	158	I	0
246	2025-05-09 07:59:52	102	1	246	I	0
372	2025-05-09 08:06:51	102	1	372	I	0
360	2025-05-09 08:12:57	102	1	360	I	0
198	2025-05-09 08:16:39	102	1	198	I	0
505	2025-05-09 08:17:19	102	1	505	I	0
88	2025-05-09 08:20:46	102	1	88	I	0
158	2025-05-09 08:24:00	102	1	158	I	0
309	2025-05-09 08:26:56	102	1	309	I	0
127	2025-05-09 08:27:53	102	1	127	I	0
181	2025-05-09 08:29:53	102	1	181	I	0
393	2025-05-09 08:35:49	102	1	393	I	0
198	2025-05-09 16:02:08	102	1	198	I	0
372	2025-05-09 23:32:11	102	1	372	I	0
246	2025-05-09 23:32:33	102	1	246	I	0
181	2025-05-09 23:33:33	102	1	181	I	0
88	2025-05-10 00:00:04	102	1	88	I	0
505	2025-05-10 00:02:10	102	1	505	I	0
393	2025-05-10 00:02:16	102	1	393	I	0
127	2025-05-10 00:03:16	102	1	127	I	0
309	2025-05-10 00:06:06	102	1	309	I	0
158	2025-05-10 00:12:26	102	1	158	I	0
246	2025-05-10 08:02:56	102	1	246	I	0
127	2025-05-10 08:14:22	102	1	127	I	0
372	2025-05-10 08:14:32	102	1	372	I	0
198	2025-05-10 08:17:52	102	1	198	I	0
484	2025-05-10 08:24:10	102	1	484	I	0
360	2025-05-10 08:24:24	102	1	360	I	0
158	2025-05-10 08:29:52	102	1	158	I	0
309	2025-05-10 08:32:24	102	1	309	I	0
181	2025-05-10 08:36:03	102	1	181	I	0
198	2025-05-10 12:38:56	102	1	198	I	0
360	2025-05-10 13:09:47	102	1	360	I	0
127	2025-05-10 13:51:32	102	1	127	I	0
372	2025-05-10 15:08:53	102	1	372	I	0
309	2025-05-10 17:03:25	102	1	309	I	0
181	2025-05-10 17:08:38	102	1	181	I	0
246	2025-05-10 17:32:31	102	1	246	I	0
484	2025-05-10 17:32:35	102	1	484	I	0
505	2025-05-10 17:36:06	102	1	505	I	0
393	2025-05-10 17:59:37	102	1	393	I	0
158	2025-05-10 18:11:37	102	1	158	I	0
484	2025-05-11 06:21:18	102	1	484	I	0
246	2025-05-11 06:27:26	102	1	246	I	0
372	2025-05-11 06:27:32	102	1	372	I	0
246	2025-05-11 18:32:50	102	1	246	I	0
372	2025-05-11 18:32:59	102	1	372	I	0
484	2025-05-11 18:33:05	102	1	484	I	0
246	2025-05-14 07:58:25	102	1	246	I	0
360	2025-05-14 08:01:49	102	1	360	I	0
181	2025-05-14 08:16:17	102	1	181	I	0
484	2025-05-14 08:18:03	102	1	484	I	0
158	2025-05-14 08:18:39	102	1	158	I	0
505	2025-05-14 08:21:51	102	1	505	I	0
88	2025-05-14 08:24:40	102	1	88	I	0
309	2025-05-14 08:25:16	102	1	309	I	0
396	2025-05-14 08:27:50	102	1	396	I	0
393	2025-05-14 08:38:15	102	1	393	I	0
372	2025-05-14 09:00:22	102	1	372	I	0
360	2025-05-14 17:25:03	102	1	360	I	0
484	2025-05-14 17:30:17	102	1	484	I	0
393	2025-05-14 17:47:58	102	1	393	I	0
372	2025-05-14 17:53:00	102	1	372	I	0
158	2025-05-14 20:00:05	102	1	158	I	0
88	2025-05-15 00:00:15	102	1	88	I	0
396	2025-05-15 00:01:16	102	1	396	I	0
246	2025-05-15 00:01:24	102	1	246	I	0
181	2025-05-15 00:01:29	102	1	181	I	0
505	2025-05-15 00:01:59	102	1	505	I	0
309	2025-05-15 00:02:31	102	1	309	I	0
246	2025-05-15 06:19:37	102	1	246	I	0
372	2025-05-15 06:26:13	102	1	372	I	0
505	2025-05-15 08:10:41	102	1	505	I	0
309	2025-05-15 08:22:13	102	1	309	I	0
309	2025-05-17 12:51:02	102	1	309	I	0
198	2025-05-17 13:16:38	102	1	198	I	0
360	2025-05-17 13:16:58	102	1	360	I	0
372	2025-05-17 13:22:51	102	1	372	I	0
393	2025-05-17 13:41:36	102	1	393	I	0
158	2025-05-17 14:19:25	102	1	158	I	0
246	2025-05-18 06:24:57	102	1	246	I	0
181	2025-05-18 06:32:51	102	1	181	I	0
372	2025-05-18 06:57:52	102	1	372	I	0
246	2025-05-18 19:18:02	102	1	246	I	0
181	2025-05-18 19:18:06	102	1	181	I	0
372	2025-05-18 19:18:32	102	1	372	I	0
505	2025-05-19 08:15:38	102	1	505	I	0
484	2025-05-19 08:17:11	102	1	484	I	0
127	2025-05-19 08:17:20	102	1	127	I	0
309	2025-05-19 08:23:04	102	1	309	I	0
158	2025-05-19 08:23:30	102	1	158	I	0
88	2025-05-19 08:26:04	102	1	88	I	0
181	2025-05-19 08:28:00	102	1	181	I	0
393	2025-05-19 08:38:24	102	1	393	I	0
396	2025-05-19 13:04:58	102	1	396	I	0
198	2025-05-19 19:32:08	102	1	198	I	0
88	2025-05-20 00:00:14	102	1	88	I	0
181	2025-05-20 00:00:20	102	1	181	I	0
127	2025-05-20 00:01:07	102	1	127	I	0
246	2025-05-20 00:01:17	102	1	246	I	0
484	2025-05-20 00:01:21	102	1	484	I	0
396	2025-05-20 00:01:27	102	1	396	I	0
505	2025-05-20 00:01:33	102	1	505	I	0
393	2025-05-20 00:01:39	102	1	393	I	0
309	2025-05-20 00:02:38	102	1	309	I	0
158	2025-05-20 00:03:47	102	1	158	I	0
246	2025-05-20 07:46:10	102	1	246	I	0
505	2025-05-20 08:08:52	102	1	505	I	0
198	2025-05-20 08:14:20	102	1	198	I	0
158	2025-05-20 08:20:11	102	1	158	I	0
360	2025-05-20 08:20:40	102	1	360	I	0
484	2025-05-20 08:21:50	102	1	484	I	0
309	2025-05-20 08:23:42	102	1	309	I	0
396	2025-05-20 08:27:12	102	1	396	I	0
393	2025-05-20 08:28:39	102	1	393	I	0
88	2025-05-20 08:29:16	102	1	88	I	0
181	2025-05-20 08:29:53	102	1	181	I	0
127	2025-05-20 08:30:24	102	1	127	I	0
518	2025-05-02 07:09:41	101	1	518	I	0
476	2025-05-02 08:12:09	101	1	476	I	0
511	2025-05-02 08:14:04	101	1	511	I	0
519	2025-05-02 08:15:27	101	1	519	I	0
512	2025-05-02 08:15:33	101	1	512	I	0
522	2025-05-02 08:15:56	101	1	522	I	0
136	2025-05-02 08:23:58	101	1	136	I	0
453	2025-05-02 08:24:21	101	1	453	I	0
70	2025-05-02 08:39:22	101	1	70	I	0
506	2025-05-02 08:40:26	101	1	506	I	0
508	2025-05-02 08:41:56	101	1	508	I	0
514	2025-05-02 08:43:23	101	1	514	I	0
250	2025-05-02 08:46:57	101	1	250	I	0
135	2025-05-02 08:47:03	101	1	135	I	0
146	2025-05-02 09:07:59	101	1	146	I	0
472	2025-05-02 09:12:03	101	1	472	I	0
174	2025-05-02 09:13:17	101	1	174	I	0
412	2025-05-02 09:54:05	101	1	412	I	0
412	2025-05-02 15:10:55	101	1	412	I	0
146	2025-05-02 17:16:01	101	1	146	I	0
506	2025-05-02 17:25:04	101	1	506	I	0
250	2025-05-02 17:25:29	101	1	250	I	0
508	2025-05-02 17:26:34	101	1	508	I	0
514	2025-05-02 17:27:45	101	1	514	I	0
522	2025-05-02 17:27:58	101	1	522	I	0
136	2025-05-02 17:28:42	101	1	136	I	0
70	2025-05-02 17:30:19	101	1	70	I	0
476	2025-05-02 17:31:24	101	1	476	I	0
519	2025-05-02 17:33:03	101	1	519	I	0
512	2025-05-02 17:33:07	101	1	512	I	0
453	2025-05-02 17:33:52	101	1	453	I	0
511	2025-05-02 17:43:34	101	1	511	I	0
472	2025-05-02 17:44:14	101	1	472	I	0
135	2025-05-02 20:08:14	101	1	135	I	0
472	2025-05-03 08:36:42	101	1	472	I	0
472	2025-05-03 15:25:59	101	1	472	I	0
518	2025-05-05 07:01:55	101	1	518	I	0
213	2025-05-05 07:30:03	101	1	213	I	0
476	2025-05-05 08:06:13	101	1	476	I	0
453	2025-05-05 08:07:50	101	1	453	I	0
519	2025-05-05 08:11:06	101	1	519	I	0
511	2025-05-05 08:13:42	101	1	511	I	0
522	2025-05-05 08:22:43	101	1	522	I	0
514	2025-05-05 08:30:19	101	1	514	I	0
136	2025-05-05 08:31:30	101	1	136	I	0
508	2025-05-05 08:33:29	101	1	508	I	0
135	2025-05-05 08:36:49	101	1	135	I	0
412	2025-05-05 08:40:19	101	1	412	I	0
506	2025-05-05 08:49:04	101	1	506	I	0
464	2025-05-05 08:49:22	101	1	464	I	0
499	2025-05-05 08:57:19	101	1	499	I	0
250	2025-05-05 09:00:54	101	1	250	I	0
472	2025-05-05 09:17:03	101	1	472	I	0
174	2025-05-05 09:17:10	101	1	174	I	0
522	2025-05-05 11:45:20	101	1	522	I	0
213	2025-05-05 13:30:12	101	1	213	I	0
519	2025-05-05 13:40:53	101	1	519	I	0
453	2025-05-05 17:26:43	101	1	453	I	0
508	2025-05-05 17:28:32	101	1	508	I	0
511	2025-05-05 17:28:36	101	1	511	I	0
464	2025-05-05 17:28:56	101	1	464	I	0
506	2025-05-05 17:29:14	101	1	506	I	0
174	2025-05-05 17:32:18	101	1	174	I	0
522	2025-05-05 17:35:10	101	1	522	I	0
499	2025-05-05 17:35:16	101	1	499	I	0
136	2025-05-05 17:38:51	101	1	136	I	0
135	2025-05-05 17:51:28	101	1	135	I	0
518	2025-05-06 07:09:11	101	1	518	I	0
386	2025-05-06 08:30:57	101	1	386	I	0
135	2025-05-06 08:36:07	101	1	135	I	0
412	2025-05-06 08:47:47	101	1	412	I	0
472	2025-05-06 08:48:51	101	1	472	I	0
174	2025-05-06 08:50:31	101	1	174	I	0
464	2025-05-06 09:01:33	101	1	464	I	0
453	2025-05-06 09:03:28	101	1	453	I	0
508	2025-05-06 09:07:55	101	1	508	I	0
250	2025-05-06 09:27:03	101	1	250	I	0
136	2025-05-06 09:27:09	101	1	136	I	0
213	2025-05-06 10:48:50	101	1	213	I	0
412	2025-05-06 12:22:49	101	1	412	I	0
386	2025-05-06 12:24:29	101	1	386	I	0
136	2025-05-06 12:24:57	101	1	136	I	0
508	2025-05-06 12:25:06	101	1	508	I	0
464	2025-05-06 12:30:03	101	1	464	I	0
453	2025-05-06 13:00:15	101	1	453	I	0
250	2025-05-06 13:11:08	101	1	250	I	0
135	2025-05-06 13:14:35	101	1	135	I	0
213	2025-05-06 13:15:34	101	1	213	I	0
472	2025-05-06 13:15:36	101	1	472	I	0
518	2025-05-07 07:22:09	101	1	518	I	0
213	2025-05-07 07:36:28	101	1	213	I	0
213	2025-05-07 07:44:19	101	1	213	I	0
476	2025-05-07 07:50:31	101	1	476	I	0
519	2025-05-07 08:11:17	101	1	519	I	0
512	2025-05-07 08:11:24	101	1	512	I	0
522	2025-05-07 08:11:31	101	1	522	I	0
511	2025-05-07 08:13:20	101	1	511	I	0
70	2025-05-07 08:24:36	101	1	70	I	0
453	2025-05-07 08:24:48	101	1	453	I	0
508	2025-05-07 08:42:05	101	1	508	I	0
146	2025-05-07 08:42:10	101	1	146	I	0
136	2025-05-07 08:44:40	101	1	136	I	0
504	2025-05-07 08:46:16	101	1	504	I	0
517	2025-05-07 08:46:59	101	1	517	I	0
135	2025-05-07 08:52:29	101	1	135	I	0
472	2025-05-07 09:00:25	101	1	472	I	0
174	2025-05-07 09:00:30	101	1	174	I	0
464	2025-05-07 09:02:40	101	1	464	I	0
514	2025-05-07 09:05:54	101	1	514	I	0
503	2025-05-08 17:37:49	101	1	503	I	0
472	2025-05-08 17:37:55	101	1	472	I	0
508	2025-05-08 17:38:02	101	1	508	I	0
146	2025-05-08 17:39:06	101	1	146	I	0
174	2025-05-08 17:43:25	101	1	174	I	0
250	2025-05-08 17:56:07	101	1	250	I	0
412	2025-05-08 17:56:28	101	1	412	I	0
464	2025-05-08 18:30:25	101	1	464	I	0
518	2025-05-09 07:14:45	101	1	518	I	0
213	2025-05-09 07:44:29	101	1	213	I	0
511	2025-05-09 08:12:37	101	1	511	I	0
512	2025-05-09 08:17:43	101	1	512	I	0
522	2025-05-09 08:17:54	101	1	522	I	0
504	2025-05-09 08:20:58	101	1	504	I	0
519	2025-05-09 08:25:52	101	1	519	I	0
476	2025-05-09 08:28:51	101	1	476	I	0
135	2025-05-09 08:34:33	101	1	135	I	0
453	2025-05-09 08:39:32	101	1	453	I	0
70	2025-05-09 08:43:29	101	1	70	I	0
517	2025-05-09 08:43:48	101	1	517	I	0
472	2025-05-09 08:45:45	101	1	472	I	0
508	2025-05-09 08:45:58	101	1	508	I	0
503	2025-05-09 08:46:03	101	1	503	I	0
514	2025-05-09 08:46:09	101	1	514	I	0
506	2025-05-09 08:57:54	101	1	506	I	0
499	2025-05-09 08:57:58	101	1	499	I	0
464	2025-05-09 09:29:07	101	1	464	I	0
250	2025-05-09 09:51:07	101	1	250	I	0
146	2025-05-09 09:57:03	101	1	146	I	0
504	2025-05-09 17:24:06	101	1	504	I	0
506	2025-05-09 17:25:33	101	1	506	I	0
503	2025-05-09 17:26:49	101	1	503	I	0
499	2025-05-09 17:31:36	101	1	499	I	0
517	2025-05-09 17:33:52	101	1	517	I	0
514	2025-05-09 17:36:01	101	1	514	I	0
453	2025-05-09 17:38:18	101	1	453	I	0
508	2025-05-09 17:38:39	101	1	508	I	0
213	2025-05-09 17:40:19	101	1	213	I	0
511	2025-05-09 17:42:06	101	1	511	I	0
146	2025-05-09 17:44:01	101	1	146	I	0
512	2025-05-09 17:47:05	101	1	512	I	0
70	2025-05-09 17:47:56	101	1	70	I	0
472	2025-05-09 17:52:21	101	1	472	I	0
135	2025-05-09 17:52:44	101	1	135	I	0
472	2025-05-09 18:20:02	101	1	472	I	0
472	2025-05-10 08:15:23	101	1	472	I	0
464	2025-05-10 09:34:59	101	1	464	I	0
464	2025-05-10 15:17:20	101	1	464	I	0
518	2025-05-14 07:22:47	101	1	518	I	0
412	2025-05-14 07:29:31	101	1	412	I	0
511	2025-05-14 08:16:39	101	1	511	I	0
522	2025-05-14 08:19:10	101	1	522	I	0
512	2025-05-14 08:19:17	101	1	512	I	0
519	2025-05-14 08:19:50	101	1	519	I	0
504	2025-05-14 08:20:38	101	1	504	I	0
499	2025-05-07 09:10:52	101	1	499	I	0
503	2025-05-07 09:25:12	101	1	503	I	0
412	2025-05-07 09:37:29	101	1	412	I	0
250	2025-05-07 10:04:22	101	1	250	I	0
506	2025-05-07 11:11:29	101	1	506	I	0
506	2025-05-07 17:26:13	101	1	506	I	0
504	2025-05-07 17:28:51	101	1	504	I	0
70	2025-05-07 17:29:52	101	1	70	I	0
453	2025-05-07 17:30:39	101	1	453	I	0
517	2025-05-07 17:31:03	101	1	517	I	0
511	2025-05-07 17:31:34	101	1	511	I	0
519	2025-05-07 17:32:57	101	1	519	I	0
512	2025-05-07 17:33:04	101	1	512	I	0
503	2025-05-07 17:35:09	101	1	503	I	0
508	2025-05-07 17:35:24	101	1	508	I	0
522	2025-05-07 17:35:40	101	1	522	I	0
146	2025-05-07 17:35:51	101	1	146	I	0
472	2025-05-07 17:35:59	101	1	472	I	0
136	2025-05-07 17:36:07	101	1	136	I	0
213	2025-05-07 17:38:30	101	1	213	I	0
499	2025-05-07 17:40:44	101	1	499	I	0
514	2025-05-07 17:41:22	101	1	514	I	0
464	2025-05-07 17:41:41	101	1	464	I	0
412	2025-05-07 17:50:39	101	1	412	I	0
250	2025-05-07 18:05:32	101	1	250	I	0
518	2025-05-08 07:12:39	101	1	518	I	0
213	2025-05-08 08:07:13	101	1	213	I	0
519	2025-05-08 08:21:45	101	1	519	I	0
522	2025-05-08 08:21:57	101	1	522	I	0
512	2025-05-08 08:22:11	101	1	512	I	0
504	2025-05-08 08:25:41	101	1	504	I	0
517	2025-05-08 08:28:14	101	1	517	I	0
453	2025-05-08 08:28:41	101	1	453	I	0
135	2025-05-08 08:40:56	101	1	135	I	0
508	2025-05-08 08:43:45	101	1	508	I	0
503	2025-05-08 08:43:59	101	1	503	I	0
506	2025-05-08 08:45:20	101	1	506	I	0
472	2025-05-08 08:47:50	101	1	472	I	0
